user_id,date,day_of_week,age,gender,weight_kg,height_cm,fitness_level,primary_sport,recovery_score,day_strain,sleep_hours,sleep_efficiency,sleep_performance,light_sleep_hours,rem_sleep_hours,deep_sleep_hours,wake_ups,time_to_fall_asleep_min,hrv,resting_heart_rate,hrv_baseline,rhr_baseline,respiratory_rate,skin_temp_deviation,calories_burned,workout_completed,activity_type,activity_duration_min,activity_strain,avg_heart_rate,max_heart_rate,activity_calories,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,workout_time_of_day
USER_00003,2023-05-28,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,40.8,8.3,5.54,60.3,100.0,3.2,1.31,1.03,0,5.0,64.2,55.7,61,56,15.0,-0.37,2744.0,1,Cycling,41,12.31,141.0,158.7,408.0,5.7,8.3,13.3,10.5,3.6,Afternoon
USER_00003,2023-05-29,Monday,43,Male,63.0,166.5,Intermediate,Cycling,71.4,7.49,5.88,67.8,100.0,3.51,1.46,0.91,2,7.0,69.6,52.8,61,56,16.0,0.21,2838.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-05-30,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,66.3,15.76,6.8,75.0,100.0,4.01,1.59,1.2,1,5.0,40.9,51.7,61,56,15.5,0.31,4356.0,1,Weight Training,55,12.27,140.9,158.6,540.0,4.7,13.5,18.5,15.4,2.8,Morning
USER_00003,2023-05-31,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,85.3,21.0,6.47,66.7,100.0,3.87,1.61,0.99,1,5.0,29.5,57.3,61,56,14.5,0.19,4560.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-01,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,87.2,11.41,6.26,79.5,100.0,3.66,1.52,1.08,0,5.0,70.7,52.5,61,56,16.7,0.09,3605.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-02,Friday,43,Male,63.0,166.5,Intermediate,Cycling,96.8,6.01,5.5,67.2,100.0,3.18,1.29,1.03,2,5.0,67.4,48.1,61,56,15.9,-0.33,2910.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-03,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,41.0,10.36,5.46,69.4,100.0,3.29,1.32,0.85,1,11.3,55.5,64.9,61,56,13.0,0.06,3265.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-04,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,79.1,7.04,6.17,59.2,100.0,3.92,1.26,0.99,0,5.0,65.6,51.4,61,56,14.3,0.08,2917.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-05,Monday,43,Male,63.0,166.5,Intermediate,Cycling,79.6,10.23,7.05,75.7,100.0,4.02,1.67,1.36,0,5.0,72.0,47.1,61,56,12.9,0.5,3034.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-06,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,82.1,12.71,5.93,78.4,100.0,3.63,1.38,0.92,1,5.0,69.0,56.1,61,56,17.3,0.1,3372.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-07,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,88.5,12.35,5.66,70.4,100.0,3.52,1.2,0.94,2,6.1,66.7,56.3,61,56,14.8,-0.11,3819.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-08,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,91.4,10.86,6.71,68.4,100.0,4.01,1.56,1.14,0,7.6,62.0,47.1,61,56,16.7,0.07,3126.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-09,Friday,43,Male,63.0,166.5,Intermediate,Cycling,55.9,3.13,6.19,61.2,100.0,3.53,1.49,1.17,3,5.9,77.0,48.0,61,56,16.2,0.3,2460.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-10,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,86.3,7.05,6.96,78.7,100.0,4.31,1.47,1.17,0,5.7,61.0,51.1,61,56,16.0,0.65,2959.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-11,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,56.6,9.14,6.83,91.1,100.0,3.93,1.57,1.34,0,5.0,54.5,57.2,61,56,13.0,-0.21,2817.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-12,Monday,43,Male,63.0,166.5,Intermediate,Cycling,63.3,8.28,5.54,91.4,100.0,3.45,1.19,0.89,0,5.0,49.8,52.2,61,56,15.0,-0.45,3308.0,1,Cycling,96,12.26,140.9,158.6,942.0,10.6,22.0,28.9,28.6,5.9,Afternoon
USER_00003,2023-06-13,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,73.1,9.08,4.0,83.5,100.0,2.29,0.95,0.77,0,5.0,69.0,51.1,61,56,16.4,-0.46,3466.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-14,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,71.2,12.34,5.94,78.0,100.0,3.39,1.36,1.18,0,5.0,59.7,51.8,61,56,16.2,0.71,3685.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-15,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,61.2,12.33,6.56,81.6,100.0,4.06,1.38,1.12,0,5.0,46.5,52.9,61,56,14.6,1.24,3677.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-16,Friday,43,Male,63.0,166.5,Intermediate,Cycling,50.1,2.44,7.51,77.5,100.0,4.58,1.8,1.14,0,5.0,79.4,54.6,61,56,18.8,-0.31,2333.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-17,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,71.7,0.76,5.4,52.2,100.0,3.15,1.21,1.04,0,5.0,84.7,47.6,61,56,13.0,0.84,1936.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-18,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,54.0,9.96,4.71,63.7,100.0,2.8,1.06,0.85,2,11.3,65.0,52.8,61,56,11.8,0.93,3175.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-19,Monday,43,Male,63.0,166.5,Intermediate,Cycling,88.6,11.84,7.16,75.8,100.0,4.3,1.59,1.27,0,5.0,58.7,58.3,61,56,19.1,0.02,3884.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-20,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,90.9,5.17,6.18,53.4,100.0,3.83,1.24,1.12,0,9.2,78.0,48.0,61,56,16.5,0.69,2748.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-21,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,63.9,21.0,6.73,80.9,100.0,4.02,1.61,1.1,1,5.0,31.3,65.5,61,56,14.9,-0.43,5009.0,1,Cycling,50,9.68,135.4,153.1,387.0,10.8,14.7,14.4,5.8,4.3,Morning
USER_00003,2023-06-22,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,63.0,15.84,5.06,76.3,100.0,3.15,1.06,0.84,0,5.0,42.3,56.7,61,56,11.6,0.47,4340.0,1,HIIT,31,19.03,155.2,172.9,472.0,0.7,4.9,8.1,10.9,6.4,Afternoon
USER_00003,2023-06-23,Friday,43,Male,63.0,166.5,Intermediate,Cycling,74.0,13.02,5.97,71.6,100.0,3.64,1.38,0.94,0,5.0,64.4,51.5,61,56,18.0,-0.5,3747.0,1,Cycling,85,11.2,138.7,156.4,762.0,8.0,21.0,24.1,26.6,5.4,Morning
USER_00003,2023-06-24,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,58.4,8.16,6.31,76.2,100.0,3.84,1.36,1.11,1,11.2,54.9,49.0,61,56,16.7,0.38,2901.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-25,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,93.6,0.0,6.42,50.0,100.0,3.82,1.39,1.21,1,5.9,84.1,52.3,61,56,14.5,-0.07,1802.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-26,Monday,43,Male,63.0,166.5,Intermediate,Cycling,72.7,6.61,6.77,56.3,100.0,4.11,1.52,1.14,2,5.0,84.2,51.8,61,56,16.4,-0.15,2661.0,1,Cycling,97,13.66,143.8,161.5,1060.0,12.6,18.4,26.0,32.1,7.9,Afternoon
USER_00003,2023-06-27,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,13.73,5.4,67.9,100.0,3.47,1.12,0.81,2,5.0,76.3,53.8,61,56,20.5,0.06,3880.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-28,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,43.8,15.74,8.16,72.5,100.0,5.09,1.74,1.34,1,5.0,28.3,64.6,61,56,14.6,-0.05,4101.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-29,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,58.6,12.22,5.53,75.5,100.0,3.13,1.31,1.09,0,5.0,54.8,53.3,61,56,17.6,0.71,3897.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-06-30,Friday,43,Male,63.0,166.5,Intermediate,Cycling,75.4,4.23,6.13,75.8,100.0,3.76,1.27,1.1,0,5.0,75.0,47.9,61,56,14.7,0.09,2311.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-01,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,57.3,11.78,5.28,50.0,100.0,3.22,1.06,1.0,0,15.8,79.8,58.4,61,56,16.9,0.03,3703.0,1,Running,47,14.41,145.4,163.1,542.0,3.3,8.3,15.4,13.6,6.4,Evening
USER_00003,2023-07-02,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,66.9,9.01,4.8,73.9,100.0,2.71,1.16,0.92,1,5.0,77.6,53.6,61,56,16.2,-0.18,3262.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-03,Monday,43,Male,63.0,166.5,Intermediate,Cycling,75.5,11.93,5.78,74.8,100.0,3.46,1.4,0.92,1,5.0,52.0,55.8,61,56,14.6,0.39,3526.0,1,Running,74,19.02,155.1,172.8,1126.0,0.1,12.6,22.2,25.4,13.5,Afternoon
USER_00003,2023-07-04,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,66.9,8.08,6.58,63.6,100.0,3.73,1.55,1.3,1,5.0,60.3,58.7,61,56,15.7,-0.63,2688.0,1,Cycling,90,14.56,145.7,163.4,1048.0,12.4,16.7,28.4,26.7,5.7,Evening
USER_00003,2023-07-05,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,61.0,4.71,7.04,73.9,100.0,4.21,1.7,1.12,2,5.0,66.9,52.7,61,56,16.0,0.43,2594.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-06,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,76.2,8.98,8.19,75.7,100.0,5.02,1.65,1.52,1,5.0,69.4,58.2,61,56,19.7,-0.29,3197.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-07,Friday,43,Male,63.0,166.5,Intermediate,Cycling,65.3,10.32,6.29,74.2,100.0,3.77,1.31,1.21,0,5.0,69.9,56.8,61,56,14.0,-0.51,3298.0,1,Yoga,53,4.74,125.0,142.7,201.0,22.2,21.8,5.7,1.9,1.4,Afternoon
USER_00003,2023-07-08,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,88.5,7.88,6.33,51.8,100.0,3.89,1.38,1.06,3,5.0,60.3,48.8,61,56,17.7,0.11,2793.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-09,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,66.9,12.94,5.67,93.8,100.0,3.46,1.3,0.9,0,5.0,52.5,61.3,61,56,14.6,-0.99,3625.0,1,Swimming,40,11.96,140.2,157.9,383.0,6.0,7.1,10.5,11.5,5.0,Morning
USER_00003,2023-07-10,Monday,43,Male,63.0,166.5,Intermediate,Cycling,75.0,12.96,4.54,86.2,100.0,2.85,0.93,0.76,0,5.0,72.4,58.3,61,56,17.0,0.54,3401.0,1,Walking,46,2.54,120.4,138.1,93.0,17.9,18.7,5.6,2.5,1.4,Morning
USER_00003,2023-07-11,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,72.4,18.06,4.55,79.0,100.0,2.69,1.03,0.83,0,6.0,49.1,59.9,61,56,16.9,-0.26,4389.0,1,CrossFit,66,14.04,144.6,162.3,741.0,7.2,16.0,18.2,20.2,4.5,Afternoon
USER_00003,2023-07-12,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,70.8,11.29,5.98,59.4,100.0,3.52,1.39,1.07,0,5.0,58.1,57.7,61,56,17.1,-0.04,3567.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-13,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,96.8,3.62,6.41,71.0,100.0,3.78,1.5,1.14,0,5.0,91.4,46.2,61,56,15.7,0.23,2621.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-14,Friday,43,Male,63.0,166.5,Intermediate,Cycling,65.0,10.89,4.9,66.8,100.0,3.0,1.12,0.79,2,5.0,44.5,58.8,61,56,12.2,0.79,3708.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-15,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,76.5,7.4,6.09,57.8,100.0,3.78,1.37,0.94,1,7.1,70.8,53.6,61,56,17.1,-0.46,2947.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-16,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,94.9,6.46,5.24,69.4,100.0,3.39,1.05,0.8,1,5.0,62.9,51.8,61,56,17.5,0.31,2719.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-17,Monday,43,Male,63.0,166.5,Intermediate,Cycling,81.7,12.62,4.66,71.1,100.0,2.72,1.15,0.79,0,5.0,68.4,55.0,61,56,19.5,0.68,3819.0,1,Cycling,65,12.89,142.2,159.9,670.0,4.4,11.4,24.2,19.7,5.2,Morning
USER_00003,2023-07-18,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,94.8,0.0,5.12,76.1,100.0,3.07,1.26,0.8,0,5.0,82.1,49.1,61,56,13.6,-0.55,1695.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-19,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,81.1,17.38,6.43,50.0,100.0,4.15,1.29,0.98,0,5.0,57.9,59.6,61,56,17.8,0.16,4279.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-20,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,83.9,13.91,6.47,82.3,100.0,3.81,1.51,1.16,0,5.0,48.0,58.1,61,56,14.2,-0.36,3884.0,1,HIIT,40,14.71,146.0,163.7,471.0,3.6,6.8,11.7,14.1,3.8,Afternoon
USER_00003,2023-07-21,Friday,43,Male,63.0,166.5,Intermediate,Cycling,86.6,12.26,5.29,62.8,100.0,3.41,1.07,0.81,0,5.1,53.6,54.6,61,56,13.6,-0.01,3517.0,1,Cycling,113,11.33,138.9,156.6,1025.0,11.4,23.0,32.8,32.4,13.4,Afternoon
USER_00003,2023-07-22,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,65.5,8.05,4.06,76.5,100.0,2.51,0.87,0.68,1,7.8,65.9,55.6,61,56,17.0,-0.51,2848.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-23,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,90.3,7.21,5.97,62.8,100.0,3.59,1.27,1.11,1,5.5,75.4,50.2,61,56,18.0,0.29,2972.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-24,Monday,43,Male,63.0,166.5,Intermediate,Cycling,91.9,12.54,5.52,69.5,100.0,3.19,1.3,1.03,0,5.0,69.3,59.1,61,56,15.7,0.51,3860.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-25,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,86.4,13.82,6.27,66.2,100.0,3.59,1.51,1.16,0,11.3,50.9,53.7,61,56,17.9,-0.69,3455.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-26,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,64.6,18.4,6.52,81.9,100.0,3.67,1.6,1.25,0,5.0,46.9,62.0,61,56,14.9,-0.08,4327.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-27,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,7.92,5.84,82.8,100.0,3.62,1.28,0.95,0,5.0,72.4,50.2,61,56,16.9,-0.17,2813.0,1,Running,80,10.8,137.8,155.5,691.0,4.8,16.8,27.9,23.3,7.3,Afternoon
USER_00003,2023-07-28,Friday,43,Male,63.0,166.5,Intermediate,Cycling,82.8,3.42,6.02,57.6,100.0,3.87,1.23,0.92,4,5.0,80.3,48.9,61,56,14.3,0.11,2397.0,1,Cycling,64,12.88,142.2,159.9,660.0,8.4,14.5,17.8,19.1,4.2,Morning
USER_00003,2023-07-29,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,9.05,5.38,66.7,100.0,3.14,1.3,0.94,0,5.0,95.1,47.5,61,56,18.3,0.44,3134.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-30,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,85.3,5.68,6.55,85.3,100.0,4.0,1.55,1.0,0,5.0,86.4,54.5,61,56,18.6,-0.88,3012.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-07-31,Monday,43,Male,63.0,166.5,Intermediate,Cycling,67.2,10.48,6.53,78.4,100.0,3.96,1.33,1.24,0,5.0,60.0,55.6,61,56,21.0,0.13,3118.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-01,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,88.1,14.19,5.4,69.7,100.0,3.22,1.25,0.93,0,5.0,79.5,52.7,61,56,13.8,-0.27,3833.0,1,Cycling,118,14.78,146.2,163.9,1395.0,17.1,22.8,35.2,33.2,9.6,Morning
USER_00003,2023-08-02,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,61.9,18.12,5.68,51.5,100.0,3.55,1.16,0.96,2,8.5,49.8,55.7,61,56,14.0,-0.19,4278.0,1,Cycling,48,10.37,136.9,154.6,398.0,3.5,8.7,14.9,16.3,4.5,Morning
USER_00003,2023-08-03,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,73.7,13.36,5.56,62.9,100.0,3.43,1.27,0.87,0,5.0,50.9,53.8,61,56,16.4,-0.25,4057.0,1,Yoga,55,3.86,123.2,140.9,170.0,22.0,21.4,6.1,5.3,0.3,Evening
USER_00003,2023-08-04,Friday,43,Male,63.0,166.5,Intermediate,Cycling,82.5,7.17,7.71,72.5,100.0,4.79,1.6,1.32,0,5.3,84.0,53.1,61,56,18.2,0.61,2792.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-05,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,61.8,5.32,5.69,67.8,100.0,3.32,1.27,1.1,1,15.3,69.6,46.1,61,56,14.4,0.62,2568.0,1,CrossFit,46,13.87,144.3,162.0,511.0,5.9,8.3,13.6,12.9,5.3,Afternoon
USER_00003,2023-08-06,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,71.3,5.66,5.29,56.1,100.0,3.08,1.28,0.92,0,6.0,64.9,54.8,61,56,17.4,-0.4,2479.0,1,Cycling,101,12.01,140.4,158.1,971.0,8.4,18.7,28.0,33.6,12.3,Morning
USER_00003,2023-08-07,Monday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,12.33,6.67,50.0,100.0,3.98,1.54,1.16,1,5.0,73.1,55.7,61,56,16.0,0.4,3794.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-08,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,82.4,6.39,5.53,70.1,100.0,3.52,1.15,0.86,0,8.2,65.0,50.1,61,56,14.1,-0.25,2726.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-09,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,86.7,20.39,6.72,84.0,100.0,3.98,1.66,1.08,1,5.0,55.8,56.0,61,56,16.3,-1.13,4986.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-10,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,65.8,11.47,6.41,60.0,100.0,3.85,1.48,1.08,0,12.9,68.3,53.7,61,56,16.5,0.02,3398.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-11,Friday,43,Male,63.0,166.5,Intermediate,Cycling,81.7,12.26,6.95,54.6,100.0,4.01,1.56,1.38,0,5.0,56.1,51.5,61,56,16.3,0.82,3812.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-12,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,53.2,9.4,4.84,77.8,100.0,3.06,0.97,0.82,0,5.0,48.4,62.0,61,56,15.2,0.72,3372.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-13,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,62.0,5.63,5.82,56.4,100.0,3.58,1.21,1.04,1,5.0,70.1,52.0,61,56,16.5,0.34,2413.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-14,Monday,43,Male,63.0,166.5,Intermediate,Cycling,61.6,8.1,6.25,81.7,100.0,3.85,1.43,0.97,1,5.0,49.9,51.9,61,56,18.4,0.03,2638.0,1,Running,65,8.61,133.2,150.9,448.0,11.2,20.5,19.9,10.3,3.2,Afternoon
USER_00003,2023-08-15,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,69.1,19.26,5.25,67.4,100.0,3.14,1.28,0.83,1,5.0,65.3,59.1,61,56,18.0,0.02,4481.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-16,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,3.05,7.46,92.3,100.0,4.66,1.53,1.27,0,5.0,107.3,46.2,61,56,18.3,-0.37,2565.0,1,Cycling,80,14.79,146.2,163.9,947.0,10.1,16.7,25.6,23.7,3.9,Morning
USER_00003,2023-08-17,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,85.5,7.37,6.54,68.5,100.0,3.91,1.37,1.26,0,13.2,60.5,50.5,61,56,16.6,0.9,2988.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-18,Friday,43,Male,63.0,166.5,Intermediate,Cycling,68.9,10.95,5.42,65.8,100.0,3.18,1.18,1.06,1,9.3,43.2,55.8,61,56,16.5,0.24,3614.0,1,Cycling,87,13.94,144.4,162.1,970.0,6.3,17.7,25.5,31.2,6.4,Evening
USER_00003,2023-08-19,Saturday,43,Male,63.0,166.5,Intermediate,Cycling,72.6,4.76,7.51,65.9,100.0,4.5,1.62,1.39,0,5.0,66.3,52.9,61,56,17.9,0.61,2365.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-20,Sunday,43,Male,63.0,166.5,Intermediate,Cycling,91.0,4.41,6.53,78.2,100.0,3.92,1.61,1.0,0,5.9,67.2,46.3,61,56,16.2,-0.69,2687.0,1,HIIT,30,12.96,142.4,160.1,311.0,3.6,5.9,8.4,9.6,2.5,Morning
USER_00003,2023-08-21,Monday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,9.15,7.27,83.9,100.0,4.39,1.61,1.27,0,5.0,69.8,49.8,61,56,17.1,0.44,3370.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-22,Tuesday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,13.21,5.94,72.7,100.0,3.48,1.43,1.04,1,5.0,75.7,51.4,61,56,12.7,-0.03,3551.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-23,Wednesday,43,Male,63.0,166.5,Intermediate,Cycling,80.6,14.62,6.55,76.6,100.0,3.78,1.51,1.26,0,5.0,70.3,54.8,61,56,17.2,-0.53,4010.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00003,2023-08-24,Thursday,43,Male,63.0,166.5,Intermediate,Cycling,100.0,4.78,5.88,70.3,100.0,3.26,1.46,1.16,0,5.0,91.6,50.3,61,56,17.1,-0.41,2362.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
